Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Fiji,FJI,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135,..,..,..
Fiji,FJI,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238,..,..,..
Fiji,FJI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2873,..,..,..
Fiji,FJI,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2793,..,..,..
Finland,FIN,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.96644,101.00082,100.05781,99.23106,98.32978,98.03266,97.8172,98.32286,98.5618,98.88028,99.14784,99.34832,99.90839,99.95288,100.40415,100.25984,100.19064,99.89141,99.93277,..,..
Finland,FIN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9942,0.99492,0.99352,0.99131,0.99103,0.99234,0.99617,0.99537,0.9918,0.99344,0.99344,0.99205,0.9916,0.9924,0.9958,0.99416,0.99556,0.99487,0.9947,..,..
Finland,FIN,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,101.55532,101.51662,100.71045,100.10111,99.22017,98.78905,98.19282,98.78024,99.37648,99.53295,99.80251,100.14459,100.75477,100.71852,100.82801,100.84898,100.63739,100.40656,100.46566,..,..
Finland,FIN,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,130.27178,133.57825,135.65575,138.19283,113.38869,114.34192,113.81941,112.61811,111.22387,110.08427,110.07766,110.53463,110.8163,151.03979,153.49726,157.45172,159.74792,161.51197,162.63884,..,..
Finland,FIN,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.09341,1.10428,1.1097,1.10383,1.04801,1.04568,1.04239,1.04556,1.04838,1.04877,1.04649,1.04522,1.04771,1.09597,1.09899,1.10157,1.10217,1.10041,1.10361,..,..
Finland,FIN,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,119.14317,120.96439,122.24531,125.19451,108.1947,109.34747,109.19063,107.71073,106.09098,104.96489,105.187,105.75245,105.76985,137.8135,139.67147,142.93381,144.94002,146.77394,147.37002,..,..
Finland,FIN,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,90.37339,92.8162,93.86101,95.15828,97.81166,100.4912,102.74869,103.74404,105.22387,101.06711,103.07247,105.00136,101.96106,99.76842,97.26281,95.81939,94.50517,95.7475,98.0628,..,..
Finland,FIN,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,74.62475,76.17516,76.20922,79.09184,81.59282,83.26147,83.99472,84.23498,84.65632,81.97696,84.27249,85.30917,84.18814,82.57925,80.82491,79.8463,79.73755,80.95853,82.81042,..,..
Finland,FIN,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.17426,1.17929,1.18806,1.16884,1.16582,1.17146,1.18252,1.18805,1.19546,1.18889,1.1824,1.18754,1.17431,1.17229,1.169,1.1667,1.15626,1.15446,1.15554,..,..
Finland,FIN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,51.24387,52.10417,52.59308,53.09309,53.89101,54.30545,56.9935,51.84818,52.19349,51.45942,52.01875,51.82988,53.7737,54.18753,55.37128,54.29959,56.62915,57.46361,56.11501,56.43401,..
Fragile and conflict affected situations,FCS,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,70.61629,71.26016,71.65931,71.24713,72.56861,72.57034,72.43945,69.40509,69.15268,68.76653,68.77627,68.57445,70.49149,70.81895,71.63947,70.17278,72.17153,72.67961,71.01689,71.185,..
Fragile and conflict affected situations,FCS,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.72567,0.73118,0.73393,0.7452,0.74262,0.74831,0.78677,0.74704,0.75476,0.74832,0.75635,0.75582,0.76284,0.76516,0.77292,0.7738,0.78465,0.79064,0.79016,0.79278,..
Fragile and conflict affected situations,FCS,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,64.3899,64.80609,65.21081,65.3455,65.82683,65.89338,66.6093,62.44346,63.08916,61.90504,62.39216,63.81885,65.92637,66.59663,67.70701,66.46706,69.04074,70.02384,68.60985,69.09891,..
Fragile and conflict affected situations,FCS,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,78.26129,78.11137,77.99257,77.67792,78.12464,77.90169,78.15871,76.1725,76.50516,75.32234,75.24664,75.70474,77.6938,77.89952,78.70261,77.23524,79.05536,79.43981,77.61729,77.75095,..
Fragile and conflict affected situations,FCS,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,0.82276,0.82966,0.83612,0.84124,0.84259,0.84585,0.85223,0.81976,0.82464,0.82187,0.82917,0.843,0.84854,0.8549,0.86029,0.86058,0.87332,0.88147,0.88395,0.88872,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,72.213,73.48811,76.51664,79.05285,80.37376,82.08666,84.07,83.32333,83.32386,84.35413,85.48874,88.33539,90.99813,91.32417,90.87056,89.54395,89.53639,89.63415,89.8083,89.73664,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.81901,0.8247,0.82099,0.82573,0.81523,0.83504,0.84361,0.85184,0.86061,0.86863,0.87734,0.88759,0.90288,0.90763,0.91183,0.92033,0.91258,0.91037,0.90831,0.90928,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,88.17099,89.10916,93.20083,95.73705,98.59023,98.30266,99.6551,97.8155,96.81959,97.1117,97.44124,99.5228,100.78635,100.61851,99.65786,97.29532,98.11328,98.45934,98.87364,98.69025,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,26.93776,27.76489,28.62574,30.8888,32.47736,33.44917,33.88051,33.73242,36.01444,37.94569,39.86824,40.77728,42.31198,44.24554,42.00378,43.17549,42.35448,42.89659,43.21266,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.77876,0.76585,0.75892,0.78253,0.77578,0.79483,0.79087,0.78712,0.79989,0.80892,0.81692,0.81778,0.83487,0.8414,0.82937,0.84688,0.84712,0.85161,0.85331,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,34.59075,36.25352,37.71928,39.47283,41.86439,42.08355,42.83927,42.85536,45.02399,46.90932,48.8033,49.8634,50.68104,52.58575,50.64518,50.98191,49.99829,50.3711,50.64099,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,7.663,8.38817,8.85607,9.14218,9.6528,10.62284,11.52159,12.29855,13.30189,13.41644,13.60005,13.74244,13.90136,13.98585,14.21375,14.24963,14.13457,14.20044,..,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,8.84395,9.81776,10.63549,11.16023,11.56226,12.40892,12.89047,13.29324,13.92387,14.21138,14.34071,14.62433,14.85738,15.06594,15.41683,15.42056,15.02186,15.10949,..,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.86647,0.85439,0.83269,0.81917,0.83485,0.85606,0.89381,0.92517,0.95533,0.94406,0.94835,0.9397,0.93565,0.92831,0.92196,0.92407,0.94093,0.93984,..,..,..
Fragile and conflict affected situations,FCS,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,17012555,17226535,17452853,17820015,18007255,18408330,18368214,21059467,21106875,22232060,22421440,22038380,21221093,21285341,21064511,22398185,21113030,20887960,22373582,22556796,..
Fragile and conflict affected situations,FCS,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,10556051,10890695,11224188,11670508,11719489,12124400,12213811,13583630,13662710,14652968,15026292,15076198,14161544,14364857,14179037,15528742,14592956,14643381,16314081,16618366,..
Fragile and conflict affected situations,FCS,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,39866539,40044728,40589125,42345938,41542608,42701692,43995877,50081748,51783728,53783096,55171185,56987569,54943582,55800792,55693782,60142168,57508247,57867790,62952098,64237233,..
Fragile and conflict affected situations,FCS,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,67754403,68301048,69421877,70566547,71271094,72567370,70049667,80456176,81952466,85380807,86610132,89200291,87842200,89348021,89328165,93867175,91270657,91721941,97006832,98802419,..
France,FRA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.95005,99.95169,99.85404,99.59405,99.57404,104.11352,103.67456,103.43446,103.04846,102.53139,102.12854,102.45629,102.49238,102.13431,101.0311,101.66452,101.97262,102.10581,102.58856,..,..
France,FRA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99074,0.99166,0.99233,0.99258,0.99538,0.9903,0.98875,0.99205,0.98925,0.99039,0.98803,0.99554,0.99941,0.99729,0.9952,0.99378,0.99451,0.99407,0.99458,..,..
France,FRA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,100.88426,100.79219,100.6259,100.3385,100.03664,105.13378,104.85377,104.2634,104.16776,103.52637,103.36549,102.91533,102.55255,102.41201,101.51846,102.30047,102.53518,102.71494,103.14713,..,..
France,FRA,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,105.56586,104.65541,103.38054,103.23127,102.50282,106.99189,106.92614,106.79029,106.61882,106.45438,106.96463,107.08828,106.11753,104.99602,104.22356,103.94109,103.74196,104.15919,104.39102,..,..
France,FRA,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.99955,1.00158,1.00369,1.00878,1.00542,1.00386,0.99997,1.00177,1.00342,1.00396,1.00995,1.00878,1.00563,1.01166,1.01517,1.01035,1.00824,1.00761,1.00474,..,..
France,FRA,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,105.61357,104.49021,103.00028,102.33274,101.94978,106.58084,106.92884,106.60112,106.25555,106.03408,105.91072,106.1558,105.52382,103.78634,102.66629,102.8767,102.89447,103.37251,103.89804,..,..
France,FRA,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,55.56651,55.16105,55.49983,57.94725,59.24126,59.9969,60.26364,59.31236,58.71416,59.162,61.24571,61.97702,64.59659,66.50814,68.3063,69.71964,71.7322,73.04025,75.21048,..,..
France,FRA,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,45.76397,45.82735,45.0831,46.75686,47.74973,47.86655,47.62995,46.74229,46.39921,46.57019,48.70747,49.47343,51.44333,53.42694,54.95664,56.10227,57.97096,58.83112,60.34038,..,..
France,FRA,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.17641,1.16921,1.18769,1.19311,1.19398,1.20218,1.20964,1.21193,1.20974,1.21284,1.20472,1.20175,1.20362,1.19669,1.19544,1.19532,1.19184,1.19454,1.19771,..,..
France,FRA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,79.87897,..,..,..,..,..,83.42397,..,..
Gabon,GAB,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,84.8733,..,..,..,..,..,85.85235,..,..
Gabon,GAB,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,0.94116,..,..,..,..,..,0.97171,..,..
Gabon,GAB,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,89.42925,..,..,..,..,..,91.44938,..,..
Gabon,GAB,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,87.38959,..,..,..,..,..,88.14196,..,..
Gabon,GAB,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,1.02281,..,..,..,..,..,1.03617,..,..
Gabon,GAB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,135.40701,140.55256,137.13717,..,..,..,..,..,..,..,137.68581,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,1.00112,0.99537,0.99442,..,..,..,..,..,..,..,0.96861,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,135.25605,141.20574,137.90733,..,..,..,..,..,..,..,142.14775,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,6.5428,..,6.12375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,9.57683,..,10.42723,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,0.68319,..,0.58728,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,18326,..,..,..,..,..,15578,..,..
Gabon,GAB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,22190,..,..,..,..,..,21920,..,..
Gabon,GAB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,85189,..,..,..,..,..,96666,..,..
Gabon,GAB,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,109083,..,..,..,..,..,107965,..,..
